Run,Model,True_Label,Predicted_Label,Count
8,MobileNet (MFCC),Cendet,Cendet,19
8,MobileNet (MFCC),Cendet,Gereja,0
8,MobileNet (MFCC),Cendet,Kutilang,0
8,MobileNet (MFCC),Cendet,Perkutut,0
8,MobileNet (MFCC),Cendet,Tekukur,0
8,MobileNet (MFCC),Cendet,Trucukan,0
8,MobileNet (MFCC),Gereja,Cendet,0
8,MobileNet (MFCC),Gereja,Gereja,13
8,MobileNet (MFCC),Gereja,Kutilang,0
8,MobileNet (MFCC),Gereja,Perkutut,0
8,MobileNet (MFCC),Gereja,Tekukur,0
8,MobileNet (MFCC),Gereja,Trucukan,0
8,MobileNet (MFCC),Kutilang,Cendet,0
8,MobileNet (MFCC),Kutilang,Gereja,0
8,MobileNet (MFCC),Kutilang,Kutilang,30
8,MobileNet (MFCC),Kutilang,Perkutut,0
8,MobileNet (MFCC),Kutilang,Tekukur,0
8,MobileNet (MFCC),Kutilang,Trucukan,0
8,MobileNet (MFCC),Perkutut,Cendet,0
8,MobileNet (MFCC),Perkutut,Gereja,0
8,MobileNet (MFCC),Perkutut,Kutilang,0
8,MobileNet (MFCC),Perkutut,Perkutut,16
8,MobileNet (MFCC),Perkutut,Tekukur,0
8,MobileNet (MFCC),Perkutut,Trucukan,0
8,MobileNet (MFCC),Tekukur,Cendet,0
8,MobileNet (MFCC),Tekukur,Gereja,0
8,MobileNet (MFCC),Tekukur,Kutilang,0
8,MobileNet (MFCC),Tekukur,Perkutut,1
8,MobileNet (MFCC),Tekukur,Tekukur,14
8,MobileNet (MFCC),Tekukur,Trucukan,0
8,MobileNet (MFCC),Trucukan,Cendet,0
8,MobileNet (MFCC),Trucukan,Gereja,0
8,MobileNet (MFCC),Trucukan,Kutilang,4
8,MobileNet (MFCC),Trucukan,Perkutut,0
8,MobileNet (MFCC),Trucukan,Tekukur,0
8,MobileNet (MFCC),Trucukan,Trucukan,15
9,MobileNet (Mel),Cendet,Cendet,17
9,MobileNet (Mel),Cendet,Gereja,0
9,MobileNet (Mel),Cendet,Kutilang,2
9,MobileNet (Mel),Cendet,Perkutut,0
9,MobileNet (Mel),Cendet,Tekukur,0
9,MobileNet (Mel),Cendet,Trucukan,0
9,MobileNet (Mel),Gereja,Cendet,0
9,MobileNet (Mel),Gereja,Gereja,12
9,MobileNet (Mel),Gereja,Kutilang,1
9,MobileNet (Mel),Gereja,Perkutut,0
9,MobileNet (Mel),Gereja,Tekukur,0
9,MobileNet (Mel),Gereja,Trucukan,0
9,MobileNet (Mel),Kutilang,Cendet,0
9,MobileNet (Mel),Kutilang,Gereja,0
9,MobileNet (Mel),Kutilang,Kutilang,29
9,MobileNet (Mel),Kutilang,Perkutut,0
9,MobileNet (Mel),Kutilang,Tekukur,0
9,MobileNet (Mel),Kutilang,Trucukan,1
9,MobileNet (Mel),Perkutut,Cendet,1
9,MobileNet (Mel),Perkutut,Gereja,0
9,MobileNet (Mel),Perkutut,Kutilang,0
9,MobileNet (Mel),Perkutut,Perkutut,14
9,MobileNet (Mel),Perkutut,Tekukur,1
9,MobileNet (Mel),Perkutut,Trucukan,0
9,MobileNet (Mel),Tekukur,Cendet,0
9,MobileNet (Mel),Tekukur,Gereja,1
9,MobileNet (Mel),Tekukur,Kutilang,1
9,MobileNet (Mel),Tekukur,Perkutut,0
9,MobileNet (Mel),Tekukur,Tekukur,13
9,MobileNet (Mel),Tekukur,Trucukan,0
9,MobileNet (Mel),Trucukan,Cendet,0
9,MobileNet (Mel),Trucukan,Gereja,0
9,MobileNet (Mel),Trucukan,Kutilang,3
9,MobileNet (Mel),Trucukan,Perkutut,0
9,MobileNet (Mel),Trucukan,Tekukur,0
9,MobileNet (Mel),Trucukan,Trucukan,16
9,MobileNet (MFCC),Cendet,Cendet,18
9,MobileNet (MFCC),Cendet,Gereja,0
9,MobileNet (MFCC),Cendet,Kutilang,1
9,MobileNet (MFCC),Cendet,Perkutut,0
9,MobileNet (MFCC),Cendet,Tekukur,0
9,MobileNet (MFCC),Cendet,Trucukan,0
9,MobileNet (MFCC),Gereja,Cendet,0
9,MobileNet (MFCC),Gereja,Gereja,12
9,MobileNet (MFCC),Gereja,Kutilang,0
9,MobileNet (MFCC),Gereja,Perkutut,1
9,MobileNet (MFCC),Gereja,Tekukur,0
9,MobileNet (MFCC),Gereja,Trucukan,0
9,MobileNet (MFCC),Kutilang,Cendet,0
9,MobileNet (MFCC),Kutilang,Gereja,0
9,MobileNet (MFCC),Kutilang,Kutilang,30
9,MobileNet (MFCC),Kutilang,Perkutut,0
9,MobileNet (MFCC),Kutilang,Tekukur,0
9,MobileNet (MFCC),Kutilang,Trucukan,0
9,MobileNet (MFCC),Perkutut,Cendet,1
9,MobileNet (MFCC),Perkutut,Gereja,0
9,MobileNet (MFCC),Perkutut,Kutilang,0
9,MobileNet (MFCC),Perkutut,Perkutut,15
9,MobileNet (MFCC),Perkutut,Tekukur,0
9,MobileNet (MFCC),Perkutut,Trucukan,0
9,MobileNet (MFCC),Tekukur,Cendet,0
9,MobileNet (MFCC),Tekukur,Gereja,0
9,MobileNet (MFCC),Tekukur,Kutilang,0
9,MobileNet (MFCC),Tekukur,Perkutut,0
9,MobileNet (MFCC),Tekukur,Tekukur,15
9,MobileNet (MFCC),Tekukur,Trucukan,0
9,MobileNet (MFCC),Trucukan,Cendet,0
9,MobileNet (MFCC),Trucukan,Gereja,0
9,MobileNet (MFCC),Trucukan,Kutilang,2
9,MobileNet (MFCC),Trucukan,Perkutut,0
9,MobileNet (MFCC),Trucukan,Tekukur,0
9,MobileNet (MFCC),Trucukan,Trucukan,17
10,MobileNet (Mel),Cendet,Cendet,16
10,MobileNet (Mel),Cendet,Gereja,0
10,MobileNet (Mel),Cendet,Kutilang,2
10,MobileNet (Mel),Cendet,Perkutut,0
10,MobileNet (Mel),Cendet,Tekukur,0
10,MobileNet (Mel),Cendet,Trucukan,1
10,MobileNet (Mel),Gereja,Cendet,0
10,MobileNet (Mel),Gereja,Gereja,13
10,MobileNet (Mel),Gereja,Kutilang,0
10,MobileNet (Mel),Gereja,Perkutut,0
10,MobileNet (Mel),Gereja,Tekukur,0
10,MobileNet (Mel),Gereja,Trucukan,0
10,MobileNet (Mel),Kutilang,Cendet,0
10,MobileNet (Mel),Kutilang,Gereja,0
10,MobileNet (Mel),Kutilang,Kutilang,30
10,MobileNet (Mel),Kutilang,Perkutut,0
10,MobileNet (Mel),Kutilang,Tekukur,0
10,MobileNet (Mel),Kutilang,Trucukan,0
10,MobileNet (Mel),Perkutut,Cendet,0
10,MobileNet (Mel),Perkutut,Gereja,0
10,MobileNet (Mel),Perkutut,Kutilang,1
10,MobileNet (Mel),Perkutut,Perkutut,14
10,MobileNet (Mel),Perkutut,Tekukur,1
10,MobileNet (Mel),Perkutut,Trucukan,0
10,MobileNet (Mel),Tekukur,Cendet,0
10,MobileNet (Mel),Tekukur,Gereja,2
10,MobileNet (Mel),Tekukur,Kutilang,2
10,MobileNet (Mel),Tekukur,Perkutut,1
10,MobileNet (Mel),Tekukur,Tekukur,9
10,MobileNet (Mel),Tekukur,Trucukan,1
10,MobileNet (Mel),Trucukan,Cendet,0
10,MobileNet (Mel),Trucukan,Gereja,0
10,MobileNet (Mel),Trucukan,Kutilang,0
10,MobileNet (Mel),Trucukan,Perkutut,1
10,MobileNet (Mel),Trucukan,Tekukur,0
10,MobileNet (Mel),Trucukan,Trucukan,18
10,MobileNet (MFCC),Cendet,Cendet,16
10,MobileNet (MFCC),Cendet,Gereja,1
10,MobileNet (MFCC),Cendet,Kutilang,2
10,MobileNet (MFCC),Cendet,Perkutut,0
10,MobileNet (MFCC),Cendet,Tekukur,0
10,MobileNet (MFCC),Cendet,Trucukan,0
10,MobileNet (MFCC),Gereja,Cendet,0
10,MobileNet (MFCC),Gereja,Gereja,12
10,MobileNet (MFCC),Gereja,Kutilang,0
10,MobileNet (MFCC),Gereja,Perkutut,1
10,MobileNet (MFCC),Gereja,Tekukur,0
10,MobileNet (MFCC),Gereja,Trucukan,0
10,MobileNet (MFCC),Kutilang,Cendet,2
10,MobileNet (MFCC),Kutilang,Gereja,0
10,MobileNet (MFCC),Kutilang,Kutilang,27
10,MobileNet (MFCC),Kutilang,Perkutut,0
10,MobileNet (MFCC),Kutilang,Tekukur,0
10,MobileNet (MFCC),Kutilang,Trucukan,1
10,MobileNet (MFCC),Perkutut,Cendet,1
10,MobileNet (MFCC),Perkutut,Gereja,0
10,MobileNet (MFCC),Perkutut,Kutilang,0
10,MobileNet (MFCC),Perkutut,Perkutut,15
10,MobileNet (MFCC),Perkutut,Tekukur,0
10,MobileNet (MFCC),Perkutut,Trucukan,0
10,MobileNet (MFCC),Tekukur,Cendet,1
10,MobileNet (MFCC),Tekukur,Gereja,1
10,MobileNet (MFCC),Tekukur,Kutilang,1
10,MobileNet (MFCC),Tekukur,Perkutut,0
10,MobileNet (MFCC),Tekukur,Tekukur,12
10,MobileNet (MFCC),Tekukur,Trucukan,0
10,MobileNet (MFCC),Trucukan,Cendet,2
10,MobileNet (MFCC),Trucukan,Gereja,0
10,MobileNet (MFCC),Trucukan,Kutilang,0
10,MobileNet (MFCC),Trucukan,Perkutut,0
10,MobileNet (MFCC),Trucukan,Tekukur,0
10,MobileNet (MFCC),Trucukan,Trucukan,17
11,MobileNet (Mel),Cendet,Cendet,18
11,MobileNet (Mel),Cendet,Gereja,0
11,MobileNet (Mel),Cendet,Kutilang,1
11,MobileNet (Mel),Cendet,Perkutut,0
11,MobileNet (Mel),Cendet,Tekukur,0
11,MobileNet (Mel),Cendet,Trucukan,0
11,MobileNet (Mel),Gereja,Cendet,2
11,MobileNet (Mel),Gereja,Gereja,11
11,MobileNet (Mel),Gereja,Kutilang,0
11,MobileNet (Mel),Gereja,Perkutut,0
11,MobileNet (Mel),Gereja,Tekukur,0
11,MobileNet (Mel),Gereja,Trucukan,0
11,MobileNet (Mel),Kutilang,Cendet,0
11,MobileNet (Mel),Kutilang,Gereja,0
11,MobileNet (Mel),Kutilang,Kutilang,30
11,MobileNet (Mel),Kutilang,Perkutut,0
11,MobileNet (Mel),Kutilang,Tekukur,0
11,MobileNet (Mel),Kutilang,Trucukan,0
11,MobileNet (Mel),Perkutut,Cendet,0
11,MobileNet (Mel),Perkutut,Gereja,0
11,MobileNet (Mel),Perkutut,Kutilang,1
11,MobileNet (Mel),Perkutut,Perkutut,14
11,MobileNet (Mel),Perkutut,Tekukur,1
11,MobileNet (Mel),Perkutut,Trucukan,0
11,MobileNet (Mel),Tekukur,Cendet,0
11,MobileNet (Mel),Tekukur,Gereja,0
11,MobileNet (Mel),Tekukur,Kutilang,0
11,MobileNet (Mel),Tekukur,Perkutut,0
11,MobileNet (Mel),Tekukur,Tekukur,15
11,MobileNet (Mel),Tekukur,Trucukan,0
11,MobileNet (Mel),Trucukan,Cendet,0
11,MobileNet (Mel),Trucukan,Gereja,0
11,MobileNet (Mel),Trucukan,Kutilang,0
11,MobileNet (Mel),Trucukan,Perkutut,0
11,MobileNet (Mel),Trucukan,Tekukur,1
11,MobileNet (Mel),Trucukan,Trucukan,18
11,MobileNet (MFCC),Cendet,Cendet,18
11,MobileNet (MFCC),Cendet,Gereja,0
11,MobileNet (MFCC),Cendet,Kutilang,1
11,MobileNet (MFCC),Cendet,Perkutut,0
11,MobileNet (MFCC),Cendet,Tekukur,0
11,MobileNet (MFCC),Cendet,Trucukan,0
11,MobileNet (MFCC),Gereja,Cendet,0
11,MobileNet (MFCC),Gereja,Gereja,13
11,MobileNet (MFCC),Gereja,Kutilang,0
11,MobileNet (MFCC),Gereja,Perkutut,0
11,MobileNet (MFCC),Gereja,Tekukur,0
11,MobileNet (MFCC),Gereja,Trucukan,0
11,MobileNet (MFCC),Kutilang,Cendet,0
11,MobileNet (MFCC),Kutilang,Gereja,1
11,MobileNet (MFCC),Kutilang,Kutilang,28
11,MobileNet (MFCC),Kutilang,Perkutut,0
11,MobileNet (MFCC),Kutilang,Tekukur,0
11,MobileNet (MFCC),Kutilang,Trucukan,1
11,MobileNet (MFCC),Perkutut,Cendet,1
11,MobileNet (MFCC),Perkutut,Gereja,0
11,MobileNet (MFCC),Perkutut,Kutilang,0
11,MobileNet (MFCC),Perkutut,Perkutut,15
11,MobileNet (MFCC),Perkutut,Tekukur,0
11,MobileNet (MFCC),Perkutut,Trucukan,0
11,MobileNet (MFCC),Tekukur,Cendet,0
11,MobileNet (MFCC),Tekukur,Gereja,0
11,MobileNet (MFCC),Tekukur,Kutilang,0
11,MobileNet (MFCC),Tekukur,Perkutut,0
11,MobileNet (MFCC),Tekukur,Tekukur,15
11,MobileNet (MFCC),Tekukur,Trucukan,0
11,MobileNet (MFCC),Trucukan,Cendet,1
11,MobileNet (MFCC),Trucukan,Gereja,0
11,MobileNet (MFCC),Trucukan,Kutilang,1
11,MobileNet (MFCC),Trucukan,Perkutut,0
11,MobileNet (MFCC),Trucukan,Tekukur,0
11,MobileNet (MFCC),Trucukan,Trucukan,17
12,MobileNet (Mel),Cendet,Cendet,18
12,MobileNet (Mel),Cendet,Gereja,0
12,MobileNet (Mel),Cendet,Kutilang,0
12,MobileNet (Mel),Cendet,Perkutut,0
12,MobileNet (Mel),Cendet,Tekukur,0
12,MobileNet (Mel),Cendet,Trucukan,1
12,MobileNet (Mel),Gereja,Cendet,0
12,MobileNet (Mel),Gereja,Gereja,13
12,MobileNet (Mel),Gereja,Kutilang,0
12,MobileNet (Mel),Gereja,Perkutut,0
12,MobileNet (Mel),Gereja,Tekukur,0
12,MobileNet (Mel),Gereja,Trucukan,0
12,MobileNet (Mel),Kutilang,Cendet,2
12,MobileNet (Mel),Kutilang,Gereja,0
12,MobileNet (Mel),Kutilang,Kutilang,28
12,MobileNet (Mel),Kutilang,Perkutut,0
12,MobileNet (Mel),Kutilang,Tekukur,0
12,MobileNet (Mel),Kutilang,Trucukan,0
12,MobileNet (Mel),Perkutut,Cendet,0
12,MobileNet (Mel),Perkutut,Gereja,0
12,MobileNet (Mel),Perkutut,Kutilang,3
12,MobileNet (Mel),Perkutut,Perkutut,11
12,MobileNet (Mel),Perkutut,Tekukur,2
12,MobileNet (Mel),Perkutut,Trucukan,0
12,MobileNet (Mel),Tekukur,Cendet,0
12,MobileNet (Mel),Tekukur,Gereja,1
12,MobileNet (Mel),Tekukur,Kutilang,0
12,MobileNet (Mel),Tekukur,Perkutut,0
12,MobileNet (Mel),Tekukur,Tekukur,12
12,MobileNet (Mel),Tekukur,Trucukan,2
12,MobileNet (Mel),Trucukan,Cendet,0
12,MobileNet (Mel),Trucukan,Gereja,0
12,MobileNet (Mel),Trucukan,Kutilang,1
12,MobileNet (Mel),Trucukan,Perkutut,0
12,MobileNet (Mel),Trucukan,Tekukur,0
12,MobileNet (Mel),Trucukan,Trucukan,18
12,MobileNet (MFCC),Cendet,Cendet,17
12,MobileNet (MFCC),Cendet,Gereja,0
12,MobileNet (MFCC),Cendet,Kutilang,1
12,MobileNet (MFCC),Cendet,Perkutut,1
12,MobileNet (MFCC),Cendet,Tekukur,0
12,MobileNet (MFCC),Cendet,Trucukan,0
12,MobileNet (MFCC),Gereja,Cendet,0
12,MobileNet (MFCC),Gereja,Gereja,13
12,MobileNet (MFCC),Gereja,Kutilang,0
12,MobileNet (MFCC),Gereja,Perkutut,0
12,MobileNet (MFCC),Gereja,Tekukur,0
12,MobileNet (MFCC),Gereja,Trucukan,0
12,MobileNet (MFCC),Kutilang,Cendet,0
12,MobileNet (MFCC),Kutilang,Gereja,0
12,MobileNet (MFCC),Kutilang,Kutilang,30
12,MobileNet (MFCC),Kutilang,Perkutut,0
12,MobileNet (MFCC),Kutilang,Tekukur,0
12,MobileNet (MFCC),Kutilang,Trucukan,0
12,MobileNet (MFCC),Perkutut,Cendet,0
12,MobileNet (MFCC),Perkutut,Gereja,0
12,MobileNet (MFCC),Perkutut,Kutilang,2
12,MobileNet (MFCC),Perkutut,Perkutut,14
12,MobileNet (MFCC),Perkutut,Tekukur,0
12,MobileNet (MFCC),Perkutut,Trucukan,0
12,MobileNet (MFCC),Tekukur,Cendet,0
12,MobileNet (MFCC),Tekukur,Gereja,1
12,MobileNet (MFCC),Tekukur,Kutilang,1
12,MobileNet (MFCC),Tekukur,Perkutut,0
12,MobileNet (MFCC),Tekukur,Tekukur,13
12,MobileNet (MFCC),Tekukur,Trucukan,0
12,MobileNet (MFCC),Trucukan,Cendet,0
12,MobileNet (MFCC),Trucukan,Gereja,0
12,MobileNet (MFCC),Trucukan,Kutilang,0
12,MobileNet (MFCC),Trucukan,Perkutut,0
12,MobileNet (MFCC),Trucukan,Tekukur,0
12,MobileNet (MFCC),Trucukan,Trucukan,19
13,MobileNet (Mel),Cendet,Cendet,17
13,MobileNet (Mel),Cendet,Gereja,2
13,MobileNet (Mel),Cendet,Kutilang,0
13,MobileNet (Mel),Cendet,Perkutut,0
13,MobileNet (Mel),Cendet,Tekukur,0
13,MobileNet (Mel),Cendet,Trucukan,0
13,MobileNet (Mel),Gereja,Cendet,1
13,MobileNet (Mel),Gereja,Gereja,11
13,MobileNet (Mel),Gereja,Kutilang,1
13,MobileNet (Mel),Gereja,Perkutut,0
13,MobileNet (Mel),Gereja,Tekukur,0
13,MobileNet (Mel),Gereja,Trucukan,0
13,MobileNet (Mel),Kutilang,Cendet,1
13,MobileNet (Mel),Kutilang,Gereja,0
13,MobileNet (Mel),Kutilang,Kutilang,27
13,MobileNet (Mel),Kutilang,Perkutut,0
13,MobileNet (Mel),Kutilang,Tekukur,0
13,MobileNet (Mel),Kutilang,Trucukan,2
13,MobileNet (Mel),Perkutut,Cendet,0
13,MobileNet (Mel),Perkutut,Gereja,0
13,MobileNet (Mel),Perkutut,Kutilang,1
13,MobileNet (Mel),Perkutut,Perkutut,14
13,MobileNet (Mel),Perkutut,Tekukur,1
13,MobileNet (Mel),Perkutut,Trucukan,0
13,MobileNet (Mel),Tekukur,Cendet,0
13,MobileNet (Mel),Tekukur,Gereja,0
13,MobileNet (Mel),Tekukur,Kutilang,0
13,MobileNet (Mel),Tekukur,Perkutut,0
13,MobileNet (Mel),Tekukur,Tekukur,15
13,MobileNet (Mel),Tekukur,Trucukan,0
13,MobileNet (Mel),Trucukan,Cendet,0
13,MobileNet (Mel),Trucukan,Gereja,0
13,MobileNet (Mel),Trucukan,Kutilang,2
13,MobileNet (Mel),Trucukan,Perkutut,0
13,MobileNet (Mel),Trucukan,Tekukur,0
13,MobileNet (Mel),Trucukan,Trucukan,17
13,MobileNet (MFCC),Cendet,Cendet,18
13,MobileNet (MFCC),Cendet,Gereja,1
13,MobileNet (MFCC),Cendet,Kutilang,0
13,MobileNet (MFCC),Cendet,Perkutut,0
13,MobileNet (MFCC),Cendet,Tekukur,0
13,MobileNet (MFCC),Cendet,Trucukan,0
13,MobileNet (MFCC),Gereja,Cendet,0
13,MobileNet (MFCC),Gereja,Gereja,13
13,MobileNet (MFCC),Gereja,Kutilang,0
13,MobileNet (MFCC),Gereja,Perkutut,0
13,MobileNet (MFCC),Gereja,Tekukur,0
13,MobileNet (MFCC),Gereja,Trucukan,0
13,MobileNet (MFCC),Kutilang,Cendet,0
13,MobileNet (MFCC),Kutilang,Gereja,1
13,MobileNet (MFCC),Kutilang,Kutilang,29
13,MobileNet (MFCC),Kutilang,Perkutut,0
13,MobileNet (MFCC),Kutilang,Tekukur,0
13,MobileNet (MFCC),Kutilang,Trucukan,0
13,MobileNet (MFCC),Perkutut,Cendet,0
13,MobileNet (MFCC),Perkutut,Gereja,0
13,MobileNet (MFCC),Perkutut,Kutilang,0
13,MobileNet (MFCC),Perkutut,Perkutut,16
13,MobileNet (MFCC),Perkutut,Tekukur,0
13,MobileNet (MFCC),Perkutut,Trucukan,0
13,MobileNet (MFCC),Tekukur,Cendet,0
13,MobileNet (MFCC),Tekukur,Gereja,0
13,MobileNet (MFCC),Tekukur,Kutilang,0
13,MobileNet (MFCC),Tekukur,Perkutut,0
13,MobileNet (MFCC),Tekukur,Tekukur,15
13,MobileNet (MFCC),Tekukur,Trucukan,0
13,MobileNet (MFCC),Trucukan,Cendet,2
13,MobileNet (MFCC),Trucukan,Gereja,0
13,MobileNet (MFCC),Trucukan,Kutilang,2
13,MobileNet (MFCC),Trucukan,Perkutut,0
13,MobileNet (MFCC),Trucukan,Tekukur,0
13,MobileNet (MFCC),Trucukan,Trucukan,15
14,MobileNet (Mel),Cendet,Cendet,15
14,MobileNet (Mel),Cendet,Gereja,3
14,MobileNet (Mel),Cendet,Kutilang,1
14,MobileNet (Mel),Cendet,Perkutut,0
14,MobileNet (Mel),Cendet,Tekukur,0
14,MobileNet (Mel),Cendet,Trucukan,0
14,MobileNet (Mel),Gereja,Cendet,0
14,MobileNet (Mel),Gereja,Gereja,12
14,MobileNet (Mel),Gereja,Kutilang,1
14,MobileNet (Mel),Gereja,Perkutut,0
14,MobileNet (Mel),Gereja,Tekukur,0
14,MobileNet (Mel),Gereja,Trucukan,0
14,MobileNet (Mel),Kutilang,Cendet,1
14,MobileNet (Mel),Kutilang,Gereja,0
14,MobileNet (Mel),Kutilang,Kutilang,28
14,MobileNet (Mel),Kutilang,Perkutut,1
14,MobileNet (Mel),Kutilang,Tekukur,0
14,MobileNet (Mel),Kutilang,Trucukan,0
14,MobileNet (Mel),Perkutut,Cendet,0
14,MobileNet (Mel),Perkutut,Gereja,0
14,MobileNet (Mel),Perkutut,Kutilang,2
14,MobileNet (Mel),Perkutut,Perkutut,13
14,MobileNet (Mel),Perkutut,Tekukur,1
14,MobileNet (Mel),Perkutut,Trucukan,0
14,MobileNet (Mel),Tekukur,Cendet,1
14,MobileNet (Mel),Tekukur,Gereja,0
14,MobileNet (Mel),Tekukur,Kutilang,0
14,MobileNet (Mel),Tekukur,Perkutut,0
14,MobileNet (Mel),Tekukur,Tekukur,13
14,MobileNet (Mel),Tekukur,Trucukan,1
14,MobileNet (Mel),Trucukan,Cendet,0
14,MobileNet (Mel),Trucukan,Gereja,0
14,MobileNet (Mel),Trucukan,Kutilang,2
14,MobileNet (Mel),Trucukan,Perkutut,1
14,MobileNet (Mel),Trucukan,Tekukur,1
14,MobileNet (Mel),Trucukan,Trucukan,15
14,MobileNet (MFCC),Cendet,Cendet,17
14,MobileNet (MFCC),Cendet,Gereja,0
14,MobileNet (MFCC),Cendet,Kutilang,0
14,MobileNet (MFCC),Cendet,Perkutut,0
14,MobileNet (MFCC),Cendet,Tekukur,2
14,MobileNet (MFCC),Cendet,Trucukan,0
14,MobileNet (MFCC),Gereja,Cendet,0
14,MobileNet (MFCC),Gereja,Gereja,13
14,MobileNet (MFCC),Gereja,Kutilang,0
14,MobileNet (MFCC),Gereja,Perkutut,0
14,MobileNet (MFCC),Gereja,Tekukur,0
14,MobileNet (MFCC),Gereja,Trucukan,0
14,MobileNet (MFCC),Kutilang,Cendet,1
14,MobileNet (MFCC),Kutilang,Gereja,0
14,MobileNet (MFCC),Kutilang,Kutilang,28
14,MobileNet (MFCC),Kutilang,Perkutut,0
14,MobileNet (MFCC),Kutilang,Tekukur,0
14,MobileNet (MFCC),Kutilang,Trucukan,1
14,MobileNet (MFCC),Perkutut,Cendet,1
14,MobileNet (MFCC),Perkutut,Gereja,0
14,MobileNet (MFCC),Perkutut,Kutilang,0
14,MobileNet (MFCC),Perkutut,Perkutut,14
14,MobileNet (MFCC),Perkutut,Tekukur,1
14,MobileNet (MFCC),Perkutut,Trucukan,0
14,MobileNet (MFCC),Tekukur,Cendet,0
14,MobileNet (MFCC),Tekukur,Gereja,2
14,MobileNet (MFCC),Tekukur,Kutilang,0
14,MobileNet (MFCC),Tekukur,Perkutut,0
14,MobileNet (MFCC),Tekukur,Tekukur,13
14,MobileNet (MFCC),Tekukur,Trucukan,0
14,MobileNet (MFCC),Trucukan,Cendet,1
14,MobileNet (MFCC),Trucukan,Gereja,0
14,MobileNet (MFCC),Trucukan,Kutilang,1
14,MobileNet (MFCC),Trucukan,Perkutut,0
14,MobileNet (MFCC),Trucukan,Tekukur,0
14,MobileNet (MFCC),Trucukan,Trucukan,17
15,MobileNet (Mel),Cendet,Cendet,17
15,MobileNet (Mel),Cendet,Gereja,0
15,MobileNet (Mel),Cendet,Kutilang,1
15,MobileNet (Mel),Cendet,Perkutut,0
15,MobileNet (Mel),Cendet,Tekukur,0
15,MobileNet (Mel),Cendet,Trucukan,1
15,MobileNet (Mel),Gereja,Cendet,0
15,MobileNet (Mel),Gereja,Gereja,12
15,MobileNet (Mel),Gereja,Kutilang,1
15,MobileNet (Mel),Gereja,Perkutut,0
15,MobileNet (Mel),Gereja,Tekukur,0
15,MobileNet (Mel),Gereja,Trucukan,0
15,MobileNet (Mel),Kutilang,Cendet,0
15,MobileNet (Mel),Kutilang,Gereja,0
15,MobileNet (Mel),Kutilang,Kutilang,28
15,MobileNet (Mel),Kutilang,Perkutut,0
15,MobileNet (Mel),Kutilang,Tekukur,1
15,MobileNet (Mel),Kutilang,Trucukan,1
15,MobileNet (Mel),Perkutut,Cendet,0
15,MobileNet (Mel),Perkutut,Gereja,0
15,MobileNet (Mel),Perkutut,Kutilang,1
15,MobileNet (Mel),Perkutut,Perkutut,14
15,MobileNet (Mel),Perkutut,Tekukur,1
15,MobileNet (Mel),Perkutut,Trucukan,0
15,MobileNet (Mel),Tekukur,Cendet,0
15,MobileNet (Mel),Tekukur,Gereja,1
15,MobileNet (Mel),Tekukur,Kutilang,2
15,MobileNet (Mel),Tekukur,Perkutut,0
15,MobileNet (Mel),Tekukur,Tekukur,12
15,MobileNet (Mel),Tekukur,Trucukan,0
15,MobileNet (Mel),Trucukan,Cendet,0
15,MobileNet (Mel),Trucukan,Gereja,0
15,MobileNet (Mel),Trucukan,Kutilang,3
15,MobileNet (Mel),Trucukan,Perkutut,0
15,MobileNet (Mel),Trucukan,Tekukur,0
15,MobileNet (Mel),Trucukan,Trucukan,16
15,MobileNet (MFCC),Cendet,Cendet,17
15,MobileNet (MFCC),Cendet,Gereja,0
15,MobileNet (MFCC),Cendet,Kutilang,0
15,MobileNet (MFCC),Cendet,Perkutut,0
15,MobileNet (MFCC),Cendet,Tekukur,0
15,MobileNet (MFCC),Cendet,Trucukan,2
15,MobileNet (MFCC),Gereja,Cendet,0
15,MobileNet (MFCC),Gereja,Gereja,11
15,MobileNet (MFCC),Gereja,Kutilang,0
15,MobileNet (MFCC),Gereja,Perkutut,1
15,MobileNet (MFCC),Gereja,Tekukur,0
15,MobileNet (MFCC),Gereja,Trucukan,1
15,MobileNet (MFCC),Kutilang,Cendet,0
15,MobileNet (MFCC),Kutilang,Gereja,0
15,MobileNet (MFCC),Kutilang,Kutilang,30
15,MobileNet (MFCC),Kutilang,Perkutut,0
15,MobileNet (MFCC),Kutilang,Tekukur,0
15,MobileNet (MFCC),Kutilang,Trucukan,0
15,MobileNet (MFCC),Perkutut,Cendet,0
15,MobileNet (MFCC),Perkutut,Gereja,0
15,MobileNet (MFCC),Perkutut,Kutilang,1
15,MobileNet (MFCC),Perkutut,Perkutut,15
15,MobileNet (MFCC),Perkutut,Tekukur,0
15,MobileNet (MFCC),Perkutut,Trucukan,0
15,MobileNet (MFCC),Tekukur,Cendet,0
15,MobileNet (MFCC),Tekukur,Gereja,0
15,MobileNet (MFCC),Tekukur,Kutilang,0
15,MobileNet (MFCC),Tekukur,Perkutut,1
15,MobileNet (MFCC),Tekukur,Tekukur,14
15,MobileNet (MFCC),Tekukur,Trucukan,0
15,MobileNet (MFCC),Trucukan,Cendet,0
15,MobileNet (MFCC),Trucukan,Gereja,0
15,MobileNet (MFCC),Trucukan,Kutilang,2
15,MobileNet (MFCC),Trucukan,Perkutut,0
15,MobileNet (MFCC),Trucukan,Tekukur,0
15,MobileNet (MFCC),Trucukan,Trucukan,17
